,CO_MUNICIPIO,NO_MUNICIPIO,AFD_INF_12,AFD_FUN_12,AFD_MED_12,ATU_INF,ATU_AF,ATU_EM,HAD_INF,HAD_AI,HAD_EM,MEDIA_INSE,IED_1,IED_2,IED_3,IED_4,IED_56,IRD_0A2,IRD_2A3,IRD_3A4,IRD_4A5,TDI_FUN,TDI_MED,REGIAO
472,3542107.0,Rafard,45.9,69.10000000000001,33.0,15.8,24.2,34.8,8.2,5.7,5.0,5.44,7.8,3.8,34.6,42.3,11.5,0.0,50.0,50.0,0.0,8.0,11.6,SP - Capital
473,3542206.0,Rancharia,69.0,78.9,63.7,16.0,22.2,27.7,7.2,6.3,6.9,5.35,31.8,14.5,34.8,15.0,3.9,28.1,46.9,18.8,6.2,6.0,6.1,SP - Capital
474,3542305.0,Redenção da Serra,57.7,82.1,61.0,19.0,23.2,21.3,5.1,6.0,7.0,5.0,36.4,12.1,30.3,21.2,0.0,0.0,50.0,50.0,0.0,3.7,6.3,SP - Capital
475,3542404.0,Regente Feijó,77.8,79.2,58.2,17.9,24.0,28.4,7.2,5.7,5.6,5.34,21.1,12.4,24.1,31.2,11.2,0.0,42.9,38.1,19.0,4.0,12.4,SP - Capital
476,3542503.0,Reginópolis,90.0,78.0,51.8,13.6,21.4,26.2,10.2,6.6,9.0,5.46,30.0,4.0,36.0,30.0,0.0,0.0,42.9,57.1,0.0,4.8,1.3,SP - Capital
477,3542602.0,Registro,73.2,74.6,62.1,14.6,24.2,30.3,6.7,5.6,6.5,5.12,25.9,25.1,15.8,26.5,6.7,7.6,43.9,34.8,13.7,2.8,8.0,SP - Capital
478,3542701.0,Restinga,48.8,82.7,58.8,16.3,22.2,30.8,7.0,5.2,4.7,5.18,31.7,10.0,23.3,28.3,6.7,0.0,25.0,75.0,0.0,8.5,14.5,SP - Capital
479,3542800.0,Ribeira,80.0,69.4,67.6,16.7,17.5,22.9,5.8,5.8,7.1,4.97,30.1,18.6,4.7,41.9,4.7,0.0,83.3,16.7,0.0,1.8,2.2,SP - Capital
480,3542909.0,Ribeirão Bonito,42.7,77.39999999999999,75.60000000000001,15.6,19.2,29.2,6.7,4.6,5.6,5.23,31.1,8.7,16.5,38.8,4.9,0.0,15.4,69.2,15.4,3.5,6.6,SP - Capital
481,3543006.0,Ribeirão Branco,58.7,72.8,36.0,16.6,22.3,24.5,4.6,5.7,6.7,4.73,37.5,17.4,20.6,21.3,3.2,5.3,52.6,42.1,0.0,4.7,9.1,SP - Capital
482,3543105.0,Ribeirão Corrente,55.1,83.1,44.0,17.9,21.9,21.3,8.3,5.6,6.3,5.03,12.3,22.4,18.4,26.5,20.4,0.0,60.0,40.0,0.0,9.5,13.7,SP - Capital
483,3543204.0,Ribeirão do Sul,100.0,77.0,70.4,13.1,20.2,12.9,7.7,5.4,5.4,5.4,31.1,2.2,20.0,22.2,24.5,0.0,0.0,66.7,33.3,3.4,13.1,SP - Capital
484,3543238.0,Ribeirão dos Índios,55.6,79.4,59.4,12.0,18.6,12.2,7.8,5.2,4.3,5.28,16.5,5.6,5.6,27.8,44.5,0.0,25.0,75.0,0.0,1.8,1.5,SP - Capital
485,3543253.0,Ribeirão Grande,79.2,72.1,53.5,16.3,20.4,21.8,5.0,5.8,5.5,4.93,36.1,11.1,29.2,15.3,8.3,28.6,50.0,21.4,0.0,6.6,14.5,SP - Capital
486,3543303.0,Ribeirão Pires,75.4,74.6,66.9,17.5,24.9,27.6,7.2,5.6,5.6,5.48,16.1,19.6,25.7,30.9,7.7,8.3,41.7,35.7,14.3,3.0,7.0,SP - Capital
487,3543402.0,Ribeirão Preto,72.6,79.3,66.8,11.8,25.0,31.7,7.0,5.5,5.9,5.35,11.9,17.6,31.2,33.5,5.800000000000001,4.3,43.4,41.6,10.7,8.3,15.0,SP - Capital
488,3543501.0,Riversul,66.1,73.2,47.8,15.6,19.6,16.8,5.8,7.2,5.2,4.97,28.0,25.0,33.8,13.2,0.0,0.0,85.7,0.0,14.3,2.7,8.1,SP - Capital
489,3543600.0,Rifaina,50.0,77.8,50.9,18.3,18.9,20.8,7.6,5.1,4.6,5.55,44.3,5.6,30.6,16.7,2.8,33.3,0.0,33.3,33.4,9.9,19.7,SP - Capital
490,3543709.0,Rincão,70.4,71.7,39.7,13.8,20.0,23.5,7.8,5.7,5.5,5.27,32.4,5.0,17.5,41.3,3.8,0.0,10.0,70.0,20.0,4.3,6.6,SP - Capital
491,3543808.0,Rinópolis,61.5,69.9,65.2,14.8,23.1,24.8,8.6,5.8,7.1,5.25,17.9,17.8,32.9,20.5,10.899999999999999,28.6,57.1,14.3,0.0,3.3,5.0,SP - Capital
492,3543907.0,Rio Claro,70.1,81.1,67.2,15.5,23.5,31.0,6.2,5.6,5.5,5.39,23.3,10.1,34.0,26.3,6.3,5.6,42.6,46.3,5.5,4.9,8.8,SP - Capital
493,3544004.0,Rio das Pedras,80.8,78.4,52.4,16.4,24.1,33.8,7.2,5.4,5.5,5.38,23.2,16.2,18.7,30.8,11.1,25.0,41.7,33.3,0.0,11.3,17.2,SP - Capital
494,3544103.0,Rio Grande da Serra,64.4,75.6,61.099999999999994,15.9,25.7,28.9,5.8,5.2,5.1,5.15,12.1,15.5,23.3,41.3,7.800000000000001,0.0,68.2,27.3,4.5,4.3,7.1,SP - Capital
495,3544202.0,Riolândia,58.8,76.2,51.2,24.0,25.2,24.9,9.0,5.0,8.0,5.01,16.0,24.6,23.2,23.2,13.0,0.0,44.4,55.6,0.0,3.3,4.1,SP - Capital
496,3544251.0,Rosana,43.7,80.5,55.5,15.6,18.1,18.6,7.8,7.2,7.1,5.31,26.6,20.1,20.6,25.9,6.800000000000001,5.3,47.4,47.3,0.0,2.7,7.9,SP - Capital
497,3544301.0,Roseira,52.5,70.6,68.9,18.8,20.0,27.7,7.1,5.8,5.6,5.31,26.5,7.8,20.6,34.3,10.8,0.0,83.3,16.7,0.0,7.4,11.4,SP - Capital
498,3544400.0,Rubiácea,30.3,81.9,41.5,11.2,17.5,14.3,5.5,4.9,5.2,5.09,22.8,2.9,17.1,48.6,8.6,20.0,20.0,60.0,0.0,4.6,9.0,SP - Capital
499,3544509.0,Rubinéia,66.7,78.4,50.0,14.4,18.5,28.7,10.0,7.1,7.1,5.48,7.7,38.5,17.9,28.2,7.699999999999999,0.0,75.0,25.0,0.0,2.3,8.1,SP - Capital
500,3544608.0,Sabino,74.1,83.7,62.2,19.1,23.5,29.4,9.2,7.2,7.0,5.35,43.7,12.8,17.9,17.9,7.7,0.0,0.0,60.0,40.0,8.5,11.6,SP - Capital
501,3544707.0,Sagres,62.5,85.2,55.2,15.2,16.0,7.9,7.7,6.7,6.6,4.98,37.9,0.0,41.4,20.7,0.0,0.0,33.3,33.3,33.4,6.3,8.1,SP - Capital
502,3544806.0,Sales,100.0,91.7,58.3,15.1,22.4,26.6,8.1,5.0,5.3,5.12,37.8,2.2,17.8,20.0,22.200000000000003,0.0,25.0,75.0,0.0,4.2,12.9,SP - Capital
503,3544905.0,Sales Oliveira,46.4,78.3,72.2,15.2,20.1,27.1,6.7,6.1,7.1,5.45,26.2,8.3,36.9,25.0,3.5999999999999996,0.0,16.7,50.0,33.3,3.5,9.2,SP - Capital
504,3545001.0,Salesópolis,87.5,83.8,68.8,17.6,24.4,29.9,5.0,5.5,5.5,5.1,41.3,5.0,19.3,27.7,6.7,0.0,45.5,54.5,0.0,7.4,11.5,SP - Capital
505,3545100.0,Salmourão,27.3,77.2,49.0,15.1,22.1,22.4,7.6,5.9,6.3,5.05,25.0,22.2,19.4,27.8,5.6,0.0,66.7,33.3,0.0,4.9,8.9,SP - Capital
506,3545159.0,Saltinho,64.5,83.5,70.6,17.2,25.4,31.3,6.4,5.9,7.0,5.69,53.4,6.7,33.3,4.4,2.2,0.0,20.0,20.0,60.0,6.8,5.0,SP - Capital
507,3545209.0,Salto,39.1,76.9,59.9,16.8,26.8,30.9,6.8,5.4,5.4,5.47,16.7,18.2,23.0,32.4,9.7,3.9,37.3,51.0,7.8,3.2,7.0,SP - Capital
508,3545308.0,Salto de Pirapora,85.9,85.7,57.5,17.3,23.1,28.5,6.9,6.0,6.2,5.29,34.6,14.0,25.1,21.6,4.699999999999999,11.1,55.6,27.8,5.5,4.7,7.3,SP - Capital
509,3545407.0,Salto Grande,68.6,67.8,41.3,21.0,24.6,27.0,8.3,5.5,5.3,5.21,33.5,0.0,21.7,30.4,14.4,16.7,33.3,33.3,16.7,4.5,13.8,SP - Capital
510,3545506.0,Sandovalina,88.4,78.9,56.7,14.6,17.8,12.0,8.4,5.6,5.5,5.33,30.6,5.6,25.0,19.4,19.4,0.0,33.3,33.3,33.4,5.0,5.8,SP - Capital
511,3545605.0,Santa Adélia,65.4,84.3,66.7,15.3,19.2,23.2,8.3,5.9,8.6,5.32,16.0,9.4,23.6,38.7,12.3,16.7,25.0,58.3,0.0,2.3,9.2,SP - Capital
512,3545704.0,Santa Albertina,52.9,80.1,60.7,14.3,23.8,26.5,7.4,7.2,7.1,5.33,8.3,29.2,33.3,29.2,0.0,0.0,60.0,40.0,0.0,2.6,5.7,SP - Capital
513,3545803.0,Santa Bárbara d'Oeste,65.7,78.2,60.4,16.1,27.1,28.0,8.9,6.8,6.1,5.47,11.8,28.4,30.9,23.9,5.0,31.4,36.4,30.5,1.7,2.5,7.6,SP - Capital
514,3546009.0,Santa Branca,90.2,83.4,69.1,14.5,21.0,26.6,6.5,5.6,5.4,5.02,34.6,9.2,14.9,26.4,14.899999999999999,8.3,66.7,25.0,0.0,9.7,21.4,SP - Capital
515,3546108.0,Santa Clara d'Oeste,70.0,76.7,50.0,18.2,18.9,17.3,11.0,9.1,9.0,5.3,6.1,25.0,25.0,31.3,12.6,0.0,0.0,100.0,0.0,3.5,0.0,SP - Capital
516,3546207.0,Santa Cruz da Conceição,69.8,72.7,52.9,10.3,18.4,16.4,5.6,6.6,5.0,5.47,27.1,2.7,21.6,35.1,13.5,0.0,25.0,0.0,75.0,5.4,19.6,SP - Capital
517,3546256.0,Santa Cruz da Esperança,47.6,79.5,50.9,10.9,19.6,10.0,7.8,4.9,4.9,5.34,38.0,23.8,4.8,28.6,4.8,0.0,25.0,0.0,75.0,5.5,5.8,SP - Capital
518,3546306.0,Santa Cruz das Palmeiras,60.6,80.4,61.3,13.5,21.2,24.3,5.5,5.6,6.1,5.11,26.5,7.9,20.7,35.7,9.2,0.0,28.6,66.7,4.7,2.1,10.7,SP - Capital
519,3546405.0,Santa Cruz do Rio Pardo,80.3,80.2,62.9,16.2,26.7,27.0,7.6,6.6,6.1,5.39,14.9,27.1,31.8,19.0,7.2,14.7,14.7,38.2,32.4,1.3,8.3,SP - Capital
520,3546504.0,Santa Ernestina,61.5,73.4,63.8,17.5,21.3,23.0,8.7,5.9,5.0,5.2,26.0,0.0,12.0,46.0,16.0,0.0,50.0,50.0,0.0,1.7,5.3,SP - Capital
521,3546603.0,Santa Fé do Sul,52.1,73.9,71.3,18.4,24.4,34.7,7.4,5.9,5.6,5.53,13.1,23.2,26.2,25.7,11.8,20.0,64.0,16.0,0.0,3.7,4.3,SP - Capital
522,3546702.0,Santa Gertrudes,44.4,83.5,70.6,13.2,24.8,31.4,5.3,5.1,5.6,5.34,25.9,12.7,24.7,28.7,8.0,11.1,55.6,33.3,0.0,6.7,12.3,SP - Capital
523,3546801.0,Santa Isabel,78.5,83.89999999999999,57.8,18.2,24.2,27.3,6.1,5.3,5.7,5.28,21.9,14.5,25.8,28.8,9.0,5.9,47.1,47.0,0.0,5.9,9.8,SP - Capital
524,3546900.0,Santa Lúcia,28.3,77.0,57.1,17.1,20.3,28.2,5.5,6.2,7.0,5.3,43.1,7.8,21.6,23.5,4.0,16.7,16.7,16.7,49.9,2.8,7.7,SP - Capital
525,3547007.0,Santa Maria da Serra,45.1,80.9,52.4,13.9,21.8,23.5,7.0,7.9,6.7,5.22,28.5,3.6,23.2,42.9,1.8,25.0,25.0,25.0,25.0,6.3,13.4,SP - Capital
526,3547106.0,Santa Mercedes,77.8,75.0,61.8,14.0,20.6,13.7,7.6,6.3,6.9,5.1,35.7,0.0,39.3,17.9,7.1,20.0,40.0,20.0,20.0,2.1,7.5,SP - Capital
527,3547205.0,Santana da Ponte Pensa,100.0,77.8,57.1,11.5,16.0,10.0,7.0,8.8,8.4,5.61,20.0,20.0,24.0,36.0,0.0,0.0,50.0,0.0,50.0,2.8,3.3,SP - Capital
528,3547304.0,Santana de Parnaíba,59.9,79.9,74.60000000000001,18.3,24.8,29.1,6.9,5.5,4.9,5.34,17.2,24.0,17.7,30.0,11.1,8.6,60.5,29.6,1.3,4.4,8.6,SP - Capital
529,3547403.0,Santa Rita d'Oeste,76.7,78.1,50.0,14.3,20.8,15.3,7.8,6.8,9.1,5.4,23.1,0.0,15.4,61.5,0.0,0.0,0.0,100.0,0.0,1.6,6.5,SP - Capital
530,3547502.0,Santa Rita do Passa Quatro,66.7,82.89999999999999,53.1,14.3,21.2,28.8,8.1,6.5,5.9,5.47,23.2,16.9,29.9,24.9,5.1,29.2,33.3,29.2,8.3,3.9,13.3,SP - Capital
531,3547601.0,Santa Rosa de Viterbo,68.4,77.60000000000001,66.6,12.8,21.2,27.3,7.4,5.6,5.5,5.34,20.2,12.4,33.1,22.5,11.8,4.5,27.3,59.1,9.1,4.6,13.0,SP - Capital
532,3547650.0,Santa Salete,85.7,80.8,54.8,14.7,25.0,21.2,7.5,5.4,5.5,5.59,4.6,0.0,22.7,40.9,31.8,0.0,50.0,50.0,0.0,2.0,2.2,SP - Capital
533,3547700.0,Santo Anastácio,78.0,73.0,65.8,16.7,25.5,26.0,7.4,5.9,6.0,5.16,8.2,14.9,23.9,35.8,17.2,0.0,30.8,46.2,23.0,3.5,11.2,SP - Capital
534,3547809.0,Santo André,65.2,81.2,67.60000000000001,13.5,24.5,30.9,6.0,5.6,5.7,5.42,14.3,19.4,30.6,29.1,6.6,6.6,47.8,37.3,8.3,3.9,9.8,SP - Capital
535,3547908.0,Santo Antônio da Alegria,47.9,72.6,59.3,18.4,21.0,22.1,8.6,5.6,5.4,5.21,39.5,12.5,22.9,18.8,6.300000000000001,0.0,33.3,66.7,0.0,4.5,8.2,SP - Capital
536,3548005.0,Santo Antônio de Posse,46.2,81.1,60.800000000000004,12.7,21.9,31.7,9.3,6.1,4.8,5.37,25.1,7.7,28.7,29.4,9.100000000000001,5.9,70.6,17.6,5.9,17.0,24.3,SP - Capital
537,3548054.0,Santo Antônio do Aracanguá,37.7,84.9,50.9,13.6,17.9,16.7,5.6,5.7,5.1,5.25,29.6,3.1,37.5,18.8,11.0,14.3,14.3,71.4,0.0,3.9,7.7,SP - Capital
538,3548104.0,Santo Antônio do Jardim,39.3,79.9,55.2,16.4,23.2,24.8,6.9,5.3,5.2,5.41,14.3,3.6,21.4,50.0,10.700000000000001,16.7,50.0,16.7,16.6,6.5,13.7,SP - Capital
539,3548203.0,Santo Antônio do Pinhal,83.3,66.7,77.3,17.8,19.4,21.9,5.5,5.1,4.7,5.25,37.0,21.5,9.2,21.5,10.8,0.0,42.9,57.1,0.0,4.1,7.6,SP - Capital
540,3548302.0,Santo Expedito,60.0,83.3,36.4,13.8,19.5,19.0,7.6,5.3,4.9,5.26,29.7,7.4,14.8,37.0,11.100000000000001,0.0,33.3,66.7,0.0,6.2,14.2,SP - Capital
541,3548401.0,Santópolis do Aguapeí,62.0,87.7,43.6,13.7,20.1,17.3,9.1,7.7,6.1,5.19,40.0,34.3,14.3,11.4,0.0,0.0,0.0,100.0,0.0,4.1,8.8,SP - Capital
542,3548500.0,Santos,77.3,75.0,62.900000000000006,14.3,22.7,30.1,7.9,5.8,5.4,5.18,17.9,17.8,26.7,29.7,7.9,7.5,42.3,39.5,10.7,5.6,9.6,SP - Capital
543,3548609.0,São Bento do Sapucaí,95.2,66.6,66.7,16.3,21.5,29.4,5.9,6.8,5.3,5.33,24.7,9.9,37.0,21.0,7.4,9.1,54.5,9.1,27.3,3.7,11.8,SP - Capital
544,3548708.0,São Bernardo do Campo,66.8,79.89999999999999,66.9,16.9,26.5,32.2,6.7,5.9,5.7,5.4,13.3,22.4,31.5,27.1,5.7,5.7,40.5,49.0,4.8,5.7,12.0,SP - Capital
545,3548807.0,São Caetano do Sul,81.4,79.3,74.7,16.6,25.4,30.2,8.1,6.2,5.8,5.79,11.4,26.7,29.7,27.5,4.7,3.3,31.5,59.8,5.4,3.2,9.9,SP - Capital
546,3548906.0,São Carlos,70.9,76.89999999999999,70.39999999999999,13.8,25.5,30.8,6.8,5.8,6.1,5.5,16.8,20.1,26.5,30.8,5.8,2.1,28.3,35.9,33.7,3.4,7.3,SP - Capital
547,3549003.0,São Francisco,48.1,76.1,42.9,11.9,28.2,15.7,8.3,8.7,9.0,5.36,8.3,37.5,8.3,41.7,4.2,0.0,50.0,0.0,50.0,2.8,6.4,SP - Capital
548,3549102.0,São João da Boa Vista,71.5,80.89999999999999,65.5,16.5,24.3,32.4,8.1,6.2,5.9,5.43,16.5,16.5,22.7,39.1,5.2,6.2,29.2,55.4,9.2,2.7,6.3,SP - Capital
549,3549201.0,São João das Duas Pontes,90.0,85.0,57.1,12.2,17.4,19.3,4.0,6.4,9.0,5.2,27.0,3.8,26.9,42.3,0.0,0.0,33.3,33.3,33.4,8.6,13.8,SP - Capital
550,3549250.0,São João de Iracema,60.0,80.6,57.1,15.4,22.0,14.7,8.8,9.1,9.1,5.01,8.0,24.0,32.0,36.0,0.0,0.0,0.0,100.0,0.0,4.0,6.8,SP - Capital
551,3549300.0,São João do Pau d'Alho,60.0,92.0,61.9,20.6,17.4,9.6,9.6,6.8,6.7,5.44,28.0,16.0,24.0,28.0,4.0,0.0,33.3,33.3,33.4,1.9,3.2,SP - Capital
552,3549409.0,São Joaquim da Barra,80.8,76.39999999999999,63.1,18.0,27.1,29.8,6.6,5.7,6.6,5.36,12.4,24.2,38.2,18.3,6.9,5.7,34.3,48.6,11.4,2.9,5.6,SP - Capital
553,3549508.0,São José da Bela Vista,90.1,83.6,48.9,17.0,24.1,27.1,8.5,5.5,5.0,5.1,25.4,0.0,25.4,37.3,11.9,0.0,16.7,33.3,50.0,12.2,20.5,SP - Capital
554,3549607.0,São José do Barreiro,75.0,55.0,55.4,16.7,18.6,25.3,5.5,4.6,8.0,4.66,28.6,5.7,14.3,31.4,20.0,33.3,0.0,50.0,16.7,5.2,21.7,SP - Capital
555,3549706.0,São José do Rio Pardo,62.5,82.8,61.0,14.2,23.0,30.2,6.1,5.8,5.9,5.48,20.8,12.6,30.1,28.5,8.0,7.3,48.8,39.0,4.9,4.4,8.7,SP - Capital
556,3549805.0,São José do Rio Preto,81.9,81.0,67.1,15.5,24.9,31.8,7.5,5.7,5.7,5.44,21.0,24.8,25.9,22.1,6.2,2.3,29.2,49.2,19.3,4.3,8.8,SP - Capital
557,3549904.0,São José dos Campos,90.6,81.5,68.7,17.1,26.3,32.4,6.5,5.5,6.0,5.46,10.2,31.6,25.9,27.0,5.3,10.3,48.9,32.4,8.4,2.7,7.6,SP - Capital
558,3549953.0,São Lourenço da Serra,74.6,77.1,60.6,14.1,18.3,30.6,6.2,6.2,7.0,5.16,30.3,10.1,24.8,32.2,2.6,0.0,56.3,31.3,12.4,2.8,4.6,SP - Capital
559,3550001.0,São Luiz do Paraitinga,37.7,83.7,61.0,14.1,16.3,27.7,4.7,4.9,7.8,5.16,37.8,13.5,10.8,35.1,2.8,11.1,33.3,55.6,0.0,7.1,12.0,SP - Capital
560,3550100.0,São Manuel,52.8,77.6,63.5,16.5,23.3,22.4,7.7,5.7,6.2,5.34,29.8,16.2,19.6,29.6,4.8,0.0,30.4,60.9,8.7,3.6,8.0,SP - Capital
561,3550209.0,São Miguel Arcanjo,58.1,85.3,61.8,17.9,22.5,25.3,6.0,5.9,6.2,5.08,40.3,10.1,22.0,23.1,4.5,7.4,40.7,44.4,7.5,3.2,5.9,SP - Capital
563,3550407.0,São Pedro,83.7,81.0,64.2,17.1,19.9,25.5,8.7,5.0,6.4,5.54,20.1,11.5,22.6,36.8,9.0,3.7,44.4,44.4,7.5,9.3,14.4,SP - Capital
564,3550506.0,São Pedro do Turvo,56.6,83.2,65.8,17.5,22.7,25.3,8.3,5.3,5.4,5.18,36.4,3.0,16.7,34.8,9.1,0.0,16.7,83.3,0.0,9.8,13.4,SP - Capital
565,3550605.0,São Roque,79.8,80.2,66.10000000000001,15.0,22.9,29.9,7.4,5.5,6.1,5.31,21.2,16.6,22.0,31.9,8.3,7.2,37.7,47.8,7.3,6.9,16.4,SP - Capital
566,3550704.0,São Sebastião,52.5,78.8,58.6,18.6,23.4,27.9,8.0,5.0,6.9,5.2,15.1,16.6,23.2,36.0,9.100000000000001,42.5,47.5,8.8,1.2,4.0,8.1,SP - Capital
567,3550803.0,São Sebastião da Grama,57.1,68.2,56.5,17.8,19.5,17.8,5.1,5.7,5.0,5.16,23.3,8.1,30.3,31.3,7.0,0.0,55.6,33.3,11.1,5.1,13.1,SP - Capital
568,3550902.0,São Simão,54.0,71.0,62.7,11.7,20.6,23.0,8.7,7.8,7.1,5.27,13.3,20.0,43.7,14.1,8.9,0.0,42.1,47.4,10.5,10.4,8.7,SP - Capital
569,3551009.0,São Vicente,54.2,82.5,62.2,16.5,24.4,28.2,6.8,5.4,5.4,5.05,13.1,18.5,23.7,34.5,10.2,23.2,38.1,32.0,6.7,11.3,18.6,SP - Capital
570,3551108.0,Sarapuí,82.5,90.3,61.7,12.9,23.9,24.0,6.7,6.0,5.8,5.15,42.9,14.3,37.1,5.7,0.0,0.0,25.0,62.5,12.5,2.7,13.6,SP - Capital
571,3551207.0,Sarutaiá,26.2,80.1,50.9,21.8,19.5,19.6,8.5,6.8,5.6,5.17,30.5,2.8,19.4,41.7,5.6,0.0,33.3,0.0,66.7,2.1,1.9,SP - Capital
572,3551306.0,Sebastianópolis do Sul,60.7,86.2,45.0,16.1,20.7,24.8,9.0,6.9,9.0,5.55,18.9,5.4,18.9,56.8,0.0,0.0,33.3,66.7,0.0,2.0,8.1,SP - Capital
573,3551405.0,Serra Azul,47.6,81.6,47.7,16.4,22.0,26.5,6.2,5.7,6.8,5.21,32.4,4.1,39.2,18.9,5.4,0.0,36.4,54.5,9.1,12.3,19.2,SP - Capital
574,3551504.0,Serrana,62.2,75.6,59.800000000000004,16.6,24.8,33.3,7.1,5.0,5.4,5.23,11.5,5.4,33.1,39.5,10.5,3.7,37.0,51.9,7.4,8.0,18.0,SP - Capital
575,3551603.0,Serra Negra,63.2,76.0,55.7,13.9,24.6,23.7,7.9,5.8,5.5,5.27,18.4,25.1,17.8,27.7,11.0,16.0,60.0,24.0,0.0,2.3,10.8,SP - Capital
576,3551702.0,Sertãozinho,80.2,74.3,66.0,16.1,24.7,31.3,6.3,5.3,5.5,5.32,23.6,13.5,22.0,31.0,9.9,5.7,50.0,40.0,4.3,11.6,15.4,SP - Capital
577,3551801.0,Sete Barras,76.5,73.0,51.6,17.5,21.9,25.4,4.5,5.0,4.8,4.9,37.1,16.4,6.9,33.6,6.0,38.9,44.4,16.7,0.0,4.6,8.5,SP - Capital
578,3551900.0,Severínia,84.4,78.8,82.2,17.1,20.0,28.7,8.0,5.4,7.3,5.16,34.4,3.0,24.2,29.3,9.1,33.3,66.7,0.0,0.0,5.9,9.6,SP - Capital
579,3552007.0,Silveiras,73.1,72.1,57.3,17.2,19.7,24.1,5.0,6.0,4.6,4.86,27.1,4.2,33.3,20.8,14.600000000000001,0.0,25.0,50.0,25.0,5.8,18.7,SP - Capital
580,3552106.0,Socorro,64.2,70.4,62.9,15.1,22.5,28.4,7.1,5.5,5.4,5.34,28.4,10.2,25.6,26.2,9.600000000000001,16.2,48.6,32.4,2.8,1.6,5.5,SP - Capital
581,3552205.0,Sorocaba,64.0,83.7,68.2,17.5,25.9,33.0,7.0,5.6,6.2,5.47,18.6,24.6,33.7,18.8,4.3,10.6,42.3,39.4,7.7,3.1,5.4,SP - Capital
582,3552304.0,Sud Mennucci,90.9,79.4,60.3,15.0,19.4,30.6,8.8,8.0,9.0,5.43,31.0,14.5,23.6,27.3,3.6,0.0,50.0,37.5,12.5,1.7,4.2,SP - Capital
583,3552403.0,Sumaré,46.4,76.39999999999999,56.1,15.5,27.9,30.0,6.7,5.4,5.5,5.38,10.4,23.0,26.6,33.3,6.7,13.5,53.5,28.4,4.6,4.9,9.3,SP - Capital
584,3552502.0,Suzano,62.7,83.30000000000001,69.0,18.1,26.7,33.7,6.0,5.4,5.4,5.3,7.4,17.2,26.3,39.2,9.9,7.7,47.3,40.2,4.8,3.6,9.5,SP - Capital
585,3552551.0,Suzanápolis,40.0,83.2,75.0,10.1,20.6,24.8,5.2,6.8,7.0,5.39,30.5,5.6,13.9,44.4,5.6,0.0,60.0,40.0,0.0,6.1,14.1,SP - Capital
586,3552601.0,Tabapuã,82.4,83.8,71.4,17.4,25.9,26.2,10.2,6.7,6.8,5.34,17.3,26.7,26.7,22.7,6.6,0.0,42.9,57.1,0.0,3.3,11.1,SP - Capital
587,3552700.0,Tabatinga,91.3,81.3,63.5,16.8,22.5,24.9,7.5,5.7,5.5,5.24,22.0,8.5,22.9,39.0,7.6,0.0,16.7,33.3,50.0,2.7,6.3,SP - Capital
588,3552809.0,Taboão da Serra,48.8,78.0,61.1,21.1,28.6,33.1,6.7,5.4,5.1,5.28,6.1,21.5,26.0,36.1,10.3,19.3,54.8,25.9,0.0,3.0,9.9,SP - Capital
589,3552908.0,Taciba,77.8,78.2,48.2,16.1,24.6,26.3,7.9,5.7,5.7,5.39,26.0,12.0,14.0,42.0,6.0,40.0,0.0,60.0,0.0,10.6,7.0,SP - Capital
590,3553005.0,Taguaí,55.1,80.8,43.6,18.0,23.6,27.2,9.5,5.9,4.5,5.15,33.7,5.9,21.8,25.7,12.9,0.0,20.0,60.0,20.0,1.9,3.8,SP - Capital
591,3553104.0,Taiaçu,88.6,80.1,67.9,15.3,23.6,24.0,7.7,6.4,7.0,5.11,20.4,6.1,34.7,32.7,6.1,0.0,20.0,60.0,20.0,4.9,7.6,SP - Capital
592,3553203.0,Taiúva,90.0,79.2,58.9,16.4,23.1,23.7,9.2,7.7,7.3,5.24,17.2,2.4,36.6,34.1,9.7,20.0,20.0,60.0,0.0,2.2,1.4,SP - Capital
593,3553302.0,Tambaú,56.9,75.2,61.4,15.9,21.3,30.3,7.2,5.5,5.6,5.31,16.0,9.7,29.2,37.4,7.699999999999999,0.0,36.4,63.6,0.0,3.4,9.1,SP - Capital
594,3553401.0,Tanabi,68.3,74.3,71.0,16.0,23.5,37.3,8.6,6.0,6.2,5.26,36.8,12.4,29.2,16.2,5.4,0.0,11.1,33.3,55.6,2.6,6.8,SP - Capital
595,3553500.0,Tapiraí,52.2,70.4,61.3,19.0,26.0,24.3,7.9,7.0,7.8,4.98,20.0,18.7,20.0,40.0,1.3,0.0,62.5,12.5,25.0,4.5,9.2,SP - Capital
596,3553609.0,Tapiratiba,90.5,73.5,42.1,13.4,19.6,20.5,4.3,5.9,5.3,5.33,25.0,10.4,24.0,30.2,10.4,18.2,54.5,27.3,0.0,5.9,18.0,SP - Capital
597,3553658.0,Taquaral,76.0,84.5,93.5,12.0,19.2,16.0,7.5,6.5,5.3,5.24,19.2,15.4,23.1,30.8,11.5,33.3,0.0,66.7,0.0,3.6,7.1,SP - Capital
598,3553708.0,Taquaritinga,64.8,79.0,69.1,14.7,23.3,28.7,8.7,6.2,6.0,5.34,21.5,16.4,21.5,33.3,7.3,7.0,32.6,51.2,9.2,2.5,6.4,SP - Capital
599,3553807.0,Taquarituba,51.7,69.7,62.699999999999996,13.7,22.0,26.7,8.3,6.0,6.7,5.17,28.4,12.8,25.7,24.8,8.3,0.0,23.8,66.7,9.5,3.2,5.4,SP - Capital
